i,create_ms,first_exec_ms,destroy_ms,total_ms
170,203.361,84.072,72.238,359.672
171,197.027,81.757,69.456,348.241
172,207.831,85.318,73.194,366.344
173,205.130,83.708,71.602,360.441
174,219.368,82.010,74.050,375.430
175,200.630,84.187,68.698,353.516
176,206.490,85.387,73.873,365.751
177,211.334,87.977,72.605,371.917
178,203.351,85.940,67.951,357.244
179,197.340,83.954,71.134,352.430
180,207.027,85.525,71.787,364.340
181,200.982,85.267,69.946,356.195
182,197.317,85.604,75.744,358.667
183,216.020,82.863,66.896,365.780
184,201.941,84.050,68.151,354.143
185,196.158,84.746,72.600,353.505
186,213.440,83.000,71.413,367.853
187,201.770,85.883,69.808,357.462
188,211.485,85.029,74.631,371.146
189,197.009,81.488,67.920,346.418
190,209.543,87.325,70.784,367.654
191,198.715,84.191,64.740,347.647
192,203.830,83.115,69.356,356.302
193,197.978,88.857,65.907,352.743
194,209.851,81.218,71.993,363.063
195,204.304,82.135,67.503,353.943
196,205.224,83.907,72.930,362.062
197,203.760,84.947,71.200,359.908
198,207.517,82.799,64.080,354.397
199,199.578,84.195,70.079,353.854
