i,create_ms,first_exec_ms,destroy_ms,total_ms
109,215.142,99.384,80.259,394.787
110,230.315,103.740,74.131,408.187
111,209.842,105.524,84.117,399.485
112,225.783,96.869,78.056,400.710
113,225.909,122.167,74.541,422.618
114,249.290,103.282,76.440,429.013
115,230.262,99.743,80.556,410.562
116,229.364,102.500,77.254,409.119
117,224.607,104.757,74.925,404.290
118,224.440,104.169,77.149,405.760
119,239.018,98.746,78.565,416.331
120,235.894,103.934,80.344,420.174
121,220.239,95.658,72.073,387.970
122,227.020,100.283,71.664,398.969
123,212.305,102.429,80.779,395.514
124,218.452,102.346,74.458,395.258
125,211.851,102.728,76.969,391.550
126,239.060,103.880,81.338,424.279
127,220.839,103.438,76.465,400.743
128,216.875,106.943,77.997,401.817
129,220.298,119.855,85.093,425.246
130,232.525,108.593,79.776,420.894
131,242.467,116.020,80.313,438.801
132,260.882,102.012,83.777,446.672
133,216.704,104.969,83.931,405.605
134,223.300,103.915,76.819,404.034
135,213.928,103.387,82.810,400.126
136,226.670,112.361,72.783,411.815
137,219.594,125.367,82.428,427.391
138,223.042,97.746,82.522,403.312
139,225.825,102.993,82.913,411.732
140,210.250,101.530,88.105,399.886
141,217.391,98.301,78.075,393.769
142,217.164,111.975,74.736,403.877
143,222.852,99.649,80.542,403.044
144,231.007,111.445,80.838,423.291
145,228.150,102.015,80.193,410.359
146,232.965,101.999,77.971,412.936
147,219.357,96.425,75.993,391.776
148,212.022,94.107,73.130,379.260
149,223.066,99.950,71.960,394.976
150,217.840,98.819,75.912,392.572
151,215.899,108.772,82.371,407.043
152,215.616,97.917,79.922,393.457
153,234.232,99.483,82.911,416.627
154,223.508,117.195,78.775,419.480
155,214.371,97.072,77.968,389.412
156,215.946,98.057,85.706,399.710
157,215.857,131.107,79.379,426.344
158,224.492,102.375,89.160,416.028
159,222.482,101.139,85.922,409.544
160,210.876,117.550,73.583,402.010
161,234.008,97.825,73.754,405.588
162,214.401,99.242,75.778,389.421
163,218.956,97.893,79.260,396.110
164,218.563,101.224,69.725,389.513
165,216.495,97.282,77.910,391.688
166,217.505,122.787,80.985,421.277
167,220.708,100.653,81.349,402.711
168,209.954,117.516,82.058,409.529
169,216.192,105.864,78.394,400.450
170,236.611,101.786,78.609,417.007
171,223.028,96.275,78.228,397.532
172,213.345,97.601,75.372,386.319
173,225.759,96.701,80.900,403.360
174,217.802,127.508,77.027,422.337
175,208.827,101.445,78.841,389.114
176,224.915,100.015,87.668,412.598
177,216.533,99.515,71.570,387.620
178,212.423,104.049,86.439,402.912
179,220.606,99.626,78.659,398.893
180,229.230,127.509,76.198,432.937
181,218.298,104.605,77.915,400.820
182,217.104,102.200,81.465,400.770
183,228.713,98.212,81.548,408.473
184,220.439,99.129,75.615,395.183
185,219.697,106.377,78.660,404.736
186,218.544,121.537,78.928,419.010
187,230.642,98.866,77.111,406.620
188,218.974,99.035,72.060,390.070
189,216.991,105.242,77.328,399.562
190,215.422,99.263,77.490,392.176
191,221.380,98.369,79.589,399.338
192,212.776,99.419,75.624,387.820
193,217.498,98.014,75.596,391.108
194,230.033,97.932,79.573,407.539
195,212.952,100.133,83.041,396.128
196,221.447,101.310,79.117,401.875
197,248.466,101.242,77.348,427.058
198,234.586,95.818,79.063,409.468
199,215.896,98.603,78.339,392.840
