i,create_ms,first_exec_ms,destroy_ms,total_ms
82,101.537,49.986,29.118,180.641
83,101.775,47.243,27.322,176.341
84,96.705,46.304,27.713,170.722
85,85.289,49.599,27.638,162.527
86,88.859,45.523,27.658,162.041
87,87.131,45.777,26.296,159.205
88,88.942,46.017,27.176,162.136
89,94.467,55.731,28.456,178.655
90,90.642,48.690,28.933,168.266
91,89.442,47.101,27.085,163.629
92,93.776,43.903,29.492,167.172
93,93.221,56.184,28.414,177.820
94,93.829,46.835,27.899,168.564
95,91.551,49.664,26.990,168.206
96,93.398,48.154,37.851,179.404
97,99.925,45.186,28.409,173.521
98,104.616,46.597,32.726,183.941
99,101.084,47.990,27.782,176.858
100,89.339,45.200,26.687,161.228
101,94.276,47.140,32.199,173.616
102,95.761,49.054,28.981,173.797
103,110.364,50.512,28.344,189.221
104,92.997,46.220,27.292,166.510
105,98.871,44.848,43.277,186.996
106,106.334,57.179,34.187,197.701
107,90.368,55.056,32.818,178.244
108,103.507,49.411,27.105,180.023
109,90.468,44.765,26.638,161.872
110,104.050,47.890,28.737,180.678
111,94.227,45.348,28.008,167.584
112,92.287,45.303,28.436,166.027
113,90.393,47.381,31.502,169.278
114,102.403,50.641,32.088,185.133
115,87.705,46.305,33.035,167.046
116,97.408,48.048,30.077,175.534
117,91.529,47.175,29.428,168.133
118,99.774,48.387,42.712,190.874
119,122.432,53.676,32.498,208.607
120,251.677,58.739,59.702,370.119
121,130.931,48.235,26.812,205.979
122,94.028,53.818,29.113,176.960
123,102.649,51.704,34.058,188.411
124,102.398,49.692,34.506,186.597
125,98.208,45.306,28.128,171.644
126,126.811,69.691,35.987,232.490
127,115.759,68.004,31.700,215.465
128,90.423,47.304,46.730,184.458
129,134.580,59.785,44.092,238.458
130,118.854,63.500,37.232,219.587
131,106.763,312.534,158.433,577.731
132,282.285,144.334,178.583,605.204
133,116.388,51.522,31.077,198.988
134,103.806,52.113,29.338,185.258
135,104.852,47.716,29.325,181.895
136,100.390,46.582,32.857,179.830
137,135.805,51.835,28.951,216.592
138,407.460,255.016,59.077,721.554
139,387.344,69.167,45.910,502.422
140,582.141,136.374,117.000,835.517
141,184.617,70.625,34.763,290.006
142,132.977,60.978,63.454,257.409
143,145.872,54.252,33.787,233.912
144,109.699,52.168,36.359,198.228
145,127.708,53.115,32.275,213.098
146,97.352,45.491,26.628,169.472
147,121.678,51.058,33.959,206.697
148,88.901,48.115,67.327,204.344
149,129.349,46.869,31.975,208.193
150,108.157,48.591,31.584,188.333
151,111.510,102.142,47.110,260.763
152,118.829,53.672,31.467,203.969
153,95.527,49.838,27.739,173.104
154,109.376,50.432,33.661,193.471
155,119.288,50.348,38.871,208.508
156,90.347,47.599,28.093,166.040
157,114.748,45.948,32.768,193.465
158,84.659,55.713,28.147,168.520
159,88.919,46.577,27.762,163.259
160,84.995,45.137,26.575,156.707
161,99.333,49.034,28.451,176.819
162,92.507,48.493,30.070,171.071
163,101.981,45.846,30.857,178.685
164,87.873,46.355,41.791,176.020
165,101.192,49.236,29.790,180.219
166,97.076,57.051,33.668,187.796
167,100.199,53.002,32.739,185.941
168,111.117,49.145,29.936,190.199
169,89.110,44.050,27.624,160.784
170,94.935,47.368,31.392,173.697
171,88.049,45.534,44.237,177.822
172,111.079,44.099,44.203,199.382
173,119.612,45.912,41.338,206.862
174,114.285,50.545,47.764,212.595
175,119.496,51.047,53.030,223.573
176,121.265,46.465,42.744,210.474
177,124.172,46.157,42.407,212.737
178,131.735,49.745,54.362,235.843
179,119.519,54.821,51.803,226.144
180,107.125,45.309,35.774,188.209
181,92.398,49.021,37.926,179.346
182,104.715,52.802,31.179,188.697
183,103.866,52.154,34.409,190.430
184,108.481,46.398,30.542,185.422
185,112.000,51.010,32.621,195.632
186,104.864,45.886,29.182,179.933
187,129.068,54.636,27.022,210.726
188,115.347,48.111,31.492,194.950
189,94.107,49.645,26.952,170.705
190,96.340,50.457,31.244,178.043
191,106.753,49.518,33.129,189.401
192,99.917,68.990,39.333,208.241
193,100.132,52.452,29.807,182.392
194,89.342,49.678,34.186,173.206
195,91.441,46.976,53.728,192.146
196,94.450,44.268,28.402,167.121
197,562.049,61.756,43.430,667.237
198,106.805,83.272,43.587,233.664
199,242.555,53.809,171.868,468.234
