i,create_ms,first_exec_ms,destroy_ms,total_ms
66,106.665,53.160,33.057,192.883
67,90.450,52.278,29.419,172.148
68,92.216,47.049,64.863,204.130
69,93.610,49.212,31.911,174.734
70,90.893,48.340,29.349,168.582
71,124.023,49.771,30.698,204.493
72,97.682,47.350,36.045,181.078
73,120.562,45.695,28.084,194.342
74,97.901,55.275,27.998,181.176
75,100.029,46.414,27.277,173.721
76,85.211,49.926,29.406,164.544
77,85.944,45.710,27.772,159.427
78,98.802,42.620,28.661,170.083
79,88.890,49.306,27.855,166.052
80,92.816,45.512,28.901,167.230
81,92.045,45.626,27.168,164.840
82,105.009,46.227,34.375,185.612
83,91.115,45.381,31.042,167.539
84,103.819,45.402,29.074,178.297
85,88.889,48.019,28.043,164.951
86,86.104,46.898,27.524,160.527
87,82.154,42.691,26.116,150.962
88,87.722,47.126,27.791,162.640
89,86.486,46.818,26.478,159.784
90,92.295,48.511,32.899,173.706
91,104.957,49.558,36.990,191.505
92,94.187,51.299,32.239,177.726
93,86.139,45.595,26.994,158.728
94,86.644,47.365,30.918,164.928
95,86.131,48.795,37.549,172.477
96,107.334,47.177,28.550,183.062
97,84.583,46.681,25.631,156.895
98,99.933,46.659,28.314,174.906
99,80.544,43.654,26.272,150.472
100,89.297,43.857,27.738,160.893
101,87.646,51.088,29.345,168.079
102,94.724,42.826,31.977,169.528
103,81.665,46.171,25.604,153.441
104,84.912,44.402,29.818,159.133
105,81.914,45.058,29.194,156.167
106,101.484,48.457,34.727,184.668
107,104.081,46.534,27.741,178.357
108,99.162,55.026,37.471,191.659
109,101.324,45.145,28.661,175.130
110,89.595,44.455,27.564,161.615
111,114.210,45.722,26.910,186.843
112,89.050,51.775,30.690,171.516
113,133.411,60.815,34.582,228.809
114,98.423,53.869,30.455,182.748
115,94.716,43.667,29.925,168.309
116,107.088,46.055,30.226,183.369
117,91.755,49.403,27.629,168.787
118,106.082,51.867,30.310,188.261
119,93.864,47.986,31.735,173.587
120,95.795,50.571,27.500,173.867
121,116.353,73.936,40.165,230.455
122,89.647,46.149,28.699,164.497
123,99.061,49.620,30.302,178.984
124,102.422,47.957,26.728,177.108
125,95.879,50.600,30.836,177.317
126,92.276,56.981,37.940,187.197
127,91.661,46.021,26.765,164.449
128,323.000,59.413,34.396,416.810
129,112.021,53.958,27.800,193.780
130,92.727,50.574,42.257,185.560
131,108.633,51.166,53.637,213.436
132,143.554,48.658,39.570,231.783
133,131.182,55.649,38.094,224.926
134,157.288,50.657,34.411,242.357
135,106.792,43.537,29.126,179.456
136,92.494,51.884,46.221,190.600
137,137.590,63.054,29.655,230.300
138,89.686,302.099,42.859,434.646
139,101.711,47.828,68.428,217.968
140,108.117,47.869,39.856,195.843
141,135.089,64.479,31.185,230.754
142,104.700,47.728,31.295,183.725
143,128.317,47.544,29.215,205.078
144,94.243,52.212,31.580,178.036
145,94.946,45.891,41.059,181.897
146,112.826,54.002,35.929,202.759
147,145.897,47.752,33.169,226.819
148,93.864,49.163,26.804,169.832
149,82.267,44.809,26.039,153.116
150,94.233,46.391,29.035,169.660
151,92.566,49.080,28.505,170.151
152,101.689,43.041,31.250,175.981
153,101.568,47.042,28.611,177.222
154,89.406,47.201,27.634,164.242
155,81.235,45.209,29.536,155.981
156,84.047,44.115,27.260,155.423
157,88.058,46.988,27.247,162.293
158,102.493,47.947,31.065,181.507
159,99.083,46.308,29.435,174.828
160,104.581,49.548,38.694,192.823
161,87.622,47.764,27.497,162.883
162,82.607,51.295,31.107,165.010
163,92.158,50.099,29.764,172.022
164,141.004,65.334,49.356,255.696
165,226.321,57.011,54.802,338.135
166,162.672,99.474,40.887,303.034
167,131.190,123.443,104.360,358.995
168,128.283,63.348,33.570,225.203
169,99.782,46.522,32.824,179.129
170,108.582,47.883,33.747,190.212
171,137.373,61.268,32.354,230.997
172,111.212,59.118,40.098,210.429
173,113.437,48.363,27.934,189.735
174,182.912,50.956,34.448,268.317
175,566.670,51.174,41.613,659.458
176,136.075,55.255,29.933,221.264
177,108.793,53.205,31.060,193.058
178,103.735,46.130,33.667,183.534
179,112.971,54.374,28.756,196.102
180,105.098,53.004,34.273,192.377
181,96.400,44.363,30.358,171.122
182,92.658,47.792,28.963,169.414
183,87.093,51.566,26.511,165.170
184,108.977,57.906,33.208,200.092
185,101.546,45.447,31.375,178.369
186,100.876,44.918,27.470,173.265
187,112.593,57.634,27.464,197.692
188,89.442,48.487,27.515,165.445
189,87.181,47.174,28.407,162.764
190,93.194,51.290,31.669,176.154
191,91.161,57.786,26.026,174.973
192,86.577,47.864,28.529,162.970
193,85.110,46.075,28.177,159.363
194,89.342,45.591,30.536,165.470
195,155.139,121.753,55.503,332.396
196,125.319,53.595,30.034,208.950
197,102.125,46.246,28.506,176.877
198,108.588,52.203,33.990,194.782
199,378.472,84.218,68.780,531.471
